"X283L"	"X1"	"X2"	"X3"
283	"AVDR"	"AS10"	1
283	"PDB"	"AS11"	2
283	"AVAL"	"AS11"	4
283	"AVAR"	"AS11"	6
283	"AVDL"	"AS11"	2
283	"PDA"	"AS11"	1
283	"PDA"	"AS11"	1
283	"PDB"	"AS11"	1
283	"VA12"	"AS11"	2
283	"VD13"	"AS11"	2
283	"ADFR"	"ASEL"	1
283	"AIAL"	"ASEL"	3
283	"AIBL"	"ASEL"	1
283	"AIBL"	"ASEL"	6
283	"AIBR"	"ASEL"	2
283	"AIBR"	"ASEL"	2
283	"AINL"	"ASEL"	1
283	"AINL"	"ASEL"	2
283	"AINR"	"ASEL"	1
283	"AIYL"	"ASEL"	8
283	"AIYL"	"ASEL"	5
283	"AIYR"	"ASEL"	5
283	"AIYR"	"ASEL"	1
283	"AIZL"	"ASEL"	1
283	"ASIR"	"ASEL"	2
283	"AWAL"	"ASEL"	4
283	"AWAR"	"ASEL"	1
283	"AWCL"	"ASEL"	4
283	"AWCL"	"ASEL"	1
283	"AWCR"	"ASEL"	1
283	"AWCR"	"ASEL"	1
283	"RIAR"	"ASEL"	1
283	"ADLL"	"ASER"	1
283	"ADLL"	"ASER"	2
283	"ADLR"	"ASER"	1
283	"AFDL"	"ASER"	1
283	"AFDL"	"ASER"	1
283	"AFDR"	"ASER"	2
283	"AFDR"	"ASER"	1
283	"AIAL"	"ASER"	1
283	"AIAL"	"ASER"	1
283	"AIAL"	"ASER"	1
283	"AIAL"	"ASER"	2
283	"AIAR"	"ASER"	1
283	"AIAR"	"ASER"	2
283	"AIAR"	"ASER"	1
283	"AIBL"	"ASER"	2
283	"AIBL"	"ASER"	1
283	"AIBR"	"ASER"	1
283	"AIBR"	"ASER"	9
283	"AINR"	"ASER"	1
283	"AINR"	"ASER"	1
283	"AIYL"	"ASER"	2
283	"AIYL"	"ASER"	2
283	"AIYR"	"ASER"	4
283	"AIYR"	"ASER"	10
283	"ASIL"	"ASER"	1
283	"AWAR"	"ASER"	1
283	"AWAR"	"ASER"	2
283	"AWCL"	"ASER"	1
283	"AWCR"	"ASER"	1
283	"PVQR"	"ASER"	1
283	"AIAL"	"ASGL"	6
283	"AIAL"	"ASGL"	3
283	"AIAL"	"ASGL"	1
283	"AIBL"	"ASGL"	3
283	"AIML"	"ASGL"	2
283	"AINR"	"ASGL"	1
283	"AINR"	"ASGL"	1
283	"AIZL"	"ASGL"	1
283	"ASKL"	"ASGL"	1
283	"AWAL"	"ASGL"	1
283	"AIAR"	"ASGR"	8
283	"AIAR"	"ASGR"	2
283	"AIAR"	"ASGR"	1
283	"AIAR"	"ASGR"	1
283	"AIBR"	"ASGR"	2
283	"AIMR"	"ASGR"	2
283	"AINL"	"ASGR"	1
283	"AIYR"	"ASGR"	1
283	"AINL"	"ASGR"	1
283	"AIZR"	"ASGR"	1
283	"AWBR"	"ASGR"	1
283	"AWCR"	"ASGR"	1
283	"CEPVR"	"ASGR"	1
283	"ADAL"	"ASHL"	1
283	"ADFL"	"ASHL"	3
283	"ADLL"	"ASHL"	2
283	"AIAL"	"ASHL"	5
283	"AIAL"	"ASHL"	2
283	"AIAL"	"ASHL"	1
283	"AIBL"	"ASHL"	2
283	"AIBL"	"ASHL"	3
283	"ADAL"	"ASHL"	1
283	"AIZL"	"ASHL"	1
283	"ASHR"	"ASHL"	1
283	"RICL"	"ASHL"	2
283	"RMGL"	"ASHL"	1
283	"ASKL"	"ASHL"	1
283	"AVAL"	"ASHL"	2
283	"AVBL"	"ASHL"	6
283	"AVDL"	"ASHL"	2
283	"AVDR"	"ASHL"	2
283	"AVDR"	"ASHL"	2
283	"HSNL"	"ASHL"	1
283	"HSNR"	"ASHL"	2
283	"RIAL"	"ASHL"	4
283	"RIML"	"ASHL"	1
283	"RIPL"	"ASHL"	1
283	"RMGL"	"ASHL"	1
283	"URXL"	"ASHL"	1
283	"ADAR"	"ASHR"	2
283	"ADFR"	"ASHR"	2
283	"ADFR"	"ASHR"	1
283	"ADLR"	"ASHR"	1
283	"ADLR"	"ASHR"	2
283	"AIAR"	"ASHR"	6
283	"AIAR"	"ASHR"	4
283	"AIBR"	"ASHR"	1
283	"AIBR"	"ASHR"	2
283	"ADAR"	"ASHR"	1
283	"AIZR"	"ASHR"	1
283	"ASHL"	"ASHR"	1
283	"ASKR"	"ASHR"	1
283	"RICR"	"ASHR"	2
283	"RMGR"	"ASHR"	1
283	"ASIR"	"ASHR"	1
283	"AVAR"	"ASHR"	1
283	"AVAR"	"ASHR"	4
283	"AVBR"	"ASHR"	3
283	"AVDL"	"ASHR"	1
283	"AVDL"	"ASHR"	4
283	"AVDR"	"ASHR"	1
283	"AVER"	"ASHR"	3
283	"AWBR"	"ASHR"	2
283	"HSNL"	"ASHR"	2
283	"HSNR"	"ASHR"	1
283	"PVPR"	"ASHR"	1
283	"PVPR"	"ASHR"	1
283	"RIAR"	"ASHR"	2
283	"RIFR"	"ASHR"	2
283	"RMGR"	"ASHR"	2
283	"RMGR"	"ASHR"	1
283	"AIBL"	"ASIL"	1
283	"AIYL"	"ASIL"	2
283	"AIZL"	"ASIL"	1
283	"ASER"	"ASIL"	1
283	"AIAL"	"ASIL"	2
283	"ASIR"	"ASIL"	1
283	"ASKL"	"ASIL"	2
283	"AWCL"	"ASIL"	1
283	"AWCL"	"ASIL"	1
283	"AWCR"	"ASIL"	1
283	"AWCR"	"ASIL"	1
283	"RIBL"	"ASIL"	1
283	"AIAL"	"ASIR"	1
283	"AIAR"	"ASIR"	1
283	"AIAR"	"ASIR"	2
283	"AIBR"	"ASIR"	1
283	"ASEL"	"ASIR"	2
283	"ASHR"	"ASIR"	1
283	"AIAR"	"ASIR"	2
283	"ASIL"	"ASIR"	1
283	"AWCL"	"ASIR"	1
283	"AWCR"	"ASIR"	1
283	"AWCR"	"ASIR"	1
283	"ASJR"	"ASJL"	1
283	"ASKL"	"ASJL"	4
283	"AVFR"	"ASJL"	1
283	"HSNL"	"ASJL"	1
283	"HSNR"	"ASJL"	1
283	"PVQL"	"ASJL"	8
283	"PVQL"	"ASJL"	6
283	"PVQL"	"ASJL"	1
283	"AIMR"	"ASJR"	2
283	"ASJL"	"ASJR"	1
283	"ASKR"	"ASJR"	1
283	"ASKR"	"ASJR"	3
283	"HSNL"	"ASJR"	1
283	"HSNR"	"ASJR"	1
283	"PVQR"	"ASJR"	9
283	"PVQR"	"ASJR"	4
283	"AIAL"	"ASKL"	7
283	"AIAL"	"ASKL"	4
283	"AIAL"	"ASKL"	2
283	"AIAL"	"ASKL"	1
283	"AIBL"	"ASKL"	2
283	"AIML"	"ASKL"	2
283	"AIML"	"ASKL"	2
283	"ASGL"	"ASKL"	1
283	"ASHL"	"ASKL"	1
283	"ASIL"	"ASKL"	2
283	"ASJL"	"ASKL"	4
283	"ASKR"	"ASKL"	1
283	"PVQL"	"ASKL"	5
283	"RMGL"	"ASKL"	1
283	"AVFR"	"ASKL"	1
283	"HSNL"	"ASKL"	1
283	"PVQL"	"ASKL"	4
283	"AIAR"	"ASKR"	8
283	"AIAR"	"ASKR"	3
283	"AIMR"	"ASKR"	1
283	"AIMR"	"ASKR"	3
283	"ASJR"	"ASKR"	1
283	"ASJR"	"ASKR"	3
283	"ASHR"	"ASKR"	1
283	"ASKL"	"ASKR"	1
283	"PVQR"	"ASKR"	4
283	"RMGR"	"ASKR"	1
283	"AWAR"	"ASKR"	1
283	"CEPVR"	"ASKR"	1
283	"PVQR"	"ASKR"	4
283	"RIFR"	"ASKR"	1
283	"ADFL"	"AUAL"	1
283	"ADFL"	"AUAL"	4
283	"AINR"	"AUAL"	1
283	"AUAR"	"AUAL"	1
283	"AWBL"	"AUAL"	1
283	"AVAL"	"AUAL"	1
283	"AVAL"	"AUAL"	2
283	"AVDR"	"AUAL"	1
283	"AVEL"	"AUAL"	3
283	"DVA"	"AUAL"	1
283	"IL2DL"	"AUAL"	1
283	"RIAL"	"AUAL"	5
283	"RIBL"	"AUAL"	2
283	"RIBL"	"AUAL"	7
283	"RIBL"	"AUAL"	1
283	"RIR"	"AUAL"	1
283	"URXL"	"AUAL"	1
283	"URXL"	"AUAL"	4
283	"ADFR"	"AUAR"	4
283	"AINL"	"AUAR"	1
283	"AINR"	"AUAR"	1
283	"AIYR"	"AUAR"	1
283	"AINL"	"AUAR"	1
283	"AUAL"	"AUAR"	1
283	"AWBR"	"AUAR"	1
283	"AVAR"	"AUAR"	1
283	"AVER"	"AUAR"	1
283	"AVER"	"AUAR"	3
283	"AWAR"	"AUAR"	1
283	"DVA"	"AUAR"	1
283	"RIAR"	"AUAR"	1
283	"RIAR"	"AUAR"	5
283	"RIBR"	"AUAR"	4
283	"RIBR"	"AUAR"	9
283	"RIH"	"AUAR"	1
283	"URXR"	"AUAR"	1
283	"URXR"	"AUAR"	1
283	"URXR"	"AUAR"	3
283	"ADAR"	"AVAL"	1
283	"ADEL"	"AVAL"	2
283	"ADER"	"AVAL"	1
283	"ADER"	"AVAL"	4
283	"ADLL"	"AVAL"	2
283	"AIBL"	"AVAL"	2
283	"ALA"	"AVAL"	1
283	"AQR"	"AVAL"	1
283	"AQR"	"AVAL"	1
283	"AS02"	"AVAL"	1
283	"AS03"	"AVAL"	1
283	"AS04"	"AVAL"	1
283	"AS05"	"AVAL"	3
283	"AS07"	"AVAL"	7
283	"AS07"	"AVAL"	1
283	"AS08"	"AVAL"	5
283	"AS09"	"AVAL"	8
283	"AS10"	"AVAL"	2
283	"AS11"	"AVAL"	4
283	"ASHL"	"AVAL"	2
283	"AUAL"	"AVAL"	1
283	"AUAL"	"AVAL"	2
283	"AS01"	"AVAL"	3
283	"AS03"	"AVAL"	2
283	"AS05"	"AVAL"	1
283	"AS06"	"AVAL"	1
283	"AS07"	"AVAL"	6
283	"AS08"	"AVAL"	4
283	"AS09"	"AVAL"	4
283	"AS10"	"AVAL"	1
283	"AVAR"	"AVAL"	5
283	"AVJL"	"AVAL"	2
283	"DA01"	"AVAL"	2
283	"DA02"	"AVAL"	2
283	"DA04"	"AVAL"	3
283	"DA05"	"AVAL"	1
283	"DA06"	"AVAL"	10
283	"DA07"	"AVAL"	2
283	"DB06"	"AVAL"	3
283	"FLPL"	"AVAL"	1
283	"LUAL"	"AVAL"	1
283	"PVCL"	"AVAL"	2
283	"PVCR"	"AVAL"	5
283	"PVPL"	"AVAL"	1
283	"RIMR"	"AVAL"	3
283	"SABD"	"AVAL"	4
283	"SABVR"	"AVAL"	1
283	"SDQR"	"AVAL"	1
283	"URYDL"	"AVAL"	1
283	"URYVR"	"AVAL"	1
283	"VA01"	"AVAL"	3
283	"VA02"	"AVAL"	4
283	"VA03"	"AVAL"	1
283	"VA04"	"AVAL"	1
283	"VA05"	"AVAL"	5
283	"VA06"	"AVAL"	6
283	"VA07"	"AVAL"	2
283	"VA08"	"AVAL"	10
283	"VA09"	"AVAL"	1
283	"VA10"	"AVAL"	1
283	"VA11"	"AVAL"	1
283	"VB09"	"AVAL"	5
283	"AVAR"	"AVAL"	2
283	"AVAR"	"AVAL"	1
283	"AVBL"	"AVAL"	6
283	"AVBL"	"AVAL"	1
283	"AVBR"	"AVAL"	1
283	"AVBR"	"AVAL"	5
283	"AVBR"	"AVAL"	1
283	"AVDL"	"AVAL"	1
283	"AVDL"	"AVAL"	1
283	"AVDL"	"AVAL"	12
283	"AVDR"	"AVAL"	3
283	"AVDR"	"AVAL"	13
283	"AVEL"	"AVAL"	2
283	"AVEL"	"AVAL"	10
283	"AVER"	"AVAL"	2
283	"AVER"	"AVAL"	5
283	"AVHL"	"AVAL"	1
283	"AVJR"	"AVAL"	1
283	"AWCL"	"AVAL"	1
283	"BAGR"	"AVAL"	1
283	"BAGR"	"AVAL"	1
283	"BDUR"	"AVAL"	3
283	"DA01"	"AVAL"	1
283	"DA01"	"AVAL"	1
283	"DA02"	"AVAL"	1
283	"DA02"	"AVAL"	1
283	"DA03"	"AVAL"	1
283	"DA03"	"AVAL"	5
283	"DA04"	"AVAL"	1
283	"DA04"	"AVAL"	6
283	"DA05"	"AVAL"	2
283	"DA05"	"AVAL"	5
283	"DA06"	"AVAL"	11
283	"DA07"	"AVAL"	2
283	"DA08"	"AVAL"	4
283	"DA09"	"AVAL"	2
283	"DA09"	"AVAL"	1
283	"DB05"	"AVAL"	1
283	"DB05"	"AVAL"	1
283	"DB06"	"AVAL"	1
283	"DVA"	"AVAL"	3
283	"DVC"	"AVAL"	5
283	"FLPL"	"AVAL"	4
283	"FLPL"	"AVAL"	10
283	"FLPR"	"AVAL"	2
283	"FLPR"	"AVAL"	10
283	"LUAL"	"AVAL"	1
283	"LUAL"	"AVAL"	5
283	"LUAR"	"AVAL"	3
283	"PHBL"	"AVAL"	9
283	"PHBR"	"AVAL"	7
283	"PHCL"	"AVAL"	1
283	"PLMR"	"AVAL"	1
283	"PLMR"	"AVAL"	3
283	"PQR"	"AVAL"	3
283	"PQR"	"AVAL"	5
283	"PVCL"	"AVAL"	3
283	"PVCL"	"AVAL"	7
283	"PVCL"	"AVAL"	1
283	"PVCL"	"AVAL"	1
283	"PVCR"	"AVAL"	2
283	"PVCR"	"AVAL"	4
283	"PVCR"	"AVAL"	2
283	"PVCR"	"AVAL"	5
283	"PVDL"	"AVAL"	6
283	"PVDR"	"AVAL"	6
283	"PVNL"	"AVAL"	2
283	"PVNR"	"AVAL"	2
283	"PVNR"	"AVAL"	2
283	"PVPL"	"AVAL"	1
283	"PVPL"	"AVAL"	1
283	"PVPR"	"AVAL"	1
283	"RIBL"	"AVAL"	1
283	"RIBL"	"AVAL"	1
283	"RICL"	"AVAL"	5
283	"RICR"	"AVAL"	5
283	"RIML"	"AVAL"	1
283	"RIMR"	"AVAL"	2
283	"RMGL"	"AVAL"	1
283	"SAADL"	"AVAL"	6
283	"SAAVL"	"AVAL"	1
283	"SAAVL"	"AVAL"	16
283	"SDQL"	"AVAL"	1
283	"SDQL"	"AVAL"	1
283	"SDQR"	"AVAL"	2
283	"SMBDR"	"AVAL"	1
283	"URYVR"	"AVAL"	1
283	"VA02"	"AVAL"	1
283	"VA02"	"AVAL"	1
283	"VA03"	"AVAL"	2
283	"VA04"	"AVAL"	2
283	"VA05"	"AVAL"	3
283	"VA06"	"AVAL"	4
283	"VA08"	"AVAL"	6
283	"VA08"	"AVAL"	3
283	"VA09"	"AVAL"	7
283	"VA10"	"AVAL"	5
283	"VA11"	"AVAL"	6
283	"VA12"	"AVAL"	2
283	"VD06"	"AVAL"	1
283	"ADAL"	"AVAR"	2
283	"ADEL"	"AVAR"	3
283	"ADER"	"AVAR"	1
283	"ADER"	"AVAR"	1
283	"ADLL"	"AVAR"	3
283	"ADLR"	"AVAR"	2
283	"AIBR"	"AVAR"	1
283	"AQR"	"AVAR"	1
283	"AQR"	"AVAR"	2
283	"AS01"	"AVAR"	1
283	"AS02"	"AVAR"	1
283	"AS02"	"AVAR"	1
283	"AS03"	"AVAR"	1
283	"AS04"	"AVAR"	1
283	"AS05"	"AVAR"	1
283	"AS06"	"AVAR"	2
283	"AS07"	"AVAR"	3
283	"AS08"	"AVAR"	5
283	"AS08"	"AVAR"	1
283	"AS09"	"AVAR"	3
283	"AS09"	"AVAR"	2
283	"AS09"	"AVAR"	1
283	"AS10"	"AVAR"	1
283	"AS11"	"AVAR"	6
283	"ASHR"	"AVAR"	1
283	"ASHR"	"AVAR"	4
283	"AUAR"	"AVAR"	1
283	"AVAL"	"AVAR"	1
283	"AVAL"	"AVAR"	2
283	"AS01"	"AVAR"	2
283	"AS03"	"AVAR"	1
283	"AS05"	"AVAR"	1
283	"AS06"	"AVAR"	1
283	"AS07"	"AVAR"	5
283	"AS08"	"AVAR"	3
283	"AS09"	"AVAR"	1
283	"AS10"	"AVAR"	1
283	"AVAL"	"AVAR"	5
283	"DA01"	"AVAR"	6
283	"DA02"	"AVAR"	2
283	"DA03"	"AVAR"	2
283	"DA04"	"AVAR"	2
283	"DA05"	"AVAR"	5
283	"DA06"	"AVAR"	2
283	"DA08"	"AVAR"	1
283	"DB05"	"AVAR"	2
283	"PVCR"	"AVAR"	3
283	"RIML"	"AVAR"	2
283	"RIMR"	"AVAR"	1
283	"SABVL"	"AVAR"	3
283	"SABVR"	"AVAR"	1
283	"URYDR"	"AVAR"	1
283	"URYVL"	"AVAR"	1
283	"VA03"	"AVAR"	2
283	"VA04"	"AVAR"	3
283	"VA05"	"AVAR"	3
283	"VA06"	"AVAR"	2
283	"VA07"	"AVAR"	4
283	"VA08"	"AVAR"	4
283	"VA10"	"AVAR"	1
283	"VA11"	"AVAR"	7
283	"VA12"	"AVAR"	1
283	"VB09"	"AVAR"	4
283	"AVBL"	"AVAR"	1
283	"AVBL"	"AVAR"	5
283	"AVBL"	"AVAR"	2
283	"AVBR"	"AVAR"	5
283	"AVBR"	"AVAR"	2
283	"AVDL"	"AVAR"	1
283	"AVDL"	"AVAR"	2
283	"AVDL"	"AVAR"	17
283	"AVDR"	"AVAR"	2
283	"AVDR"	"AVAR"	1
283	"AVDR"	"AVAR"	14
283	"AVEL"	"AVAR"	2
283	"AVEL"	"AVAR"	4
283	"AVEL"	"AVAR"	3
283	"AVER"	"AVAR"	2
283	"AVER"	"AVAR"	16
283	"AVG"	"AVAR"	1
283	"AVG"	"AVAR"	2
283	"AVJL"	"AVAR"	1
283	"AVJR"	"AVAR"	1
283	"BAGL"	"AVAR"	1
283	"BAGL"	"AVAR"	1
283	"DA01"	"AVAR"	1
283	"DA01"	"AVAR"	1
283	"DA02"	"AVAR"	2
283	"DA03"	"AVAR"	1
283	"DA03"	"AVAR"	2
283	"DA04"	"AVAR"	2
283	"DA04"	"AVAR"	4
283	"DA05"	"AVAR"	2
283	"DA06"	"AVAR"	2
283	"DA06"	"AVAR"	9
283	"DA07"	"AVAR"	3
283	"DA08"	"AVAR"	1
283	"DA08"	"AVAR"	7
283	"DA09"	"AVAR"	2
283	"DB03"	"AVAR"	1
283	"DB05"	"AVAR"	1
283	"DB06"	"AVAR"	2
283	"DB06"	"AVAR"	3
283	"DVA"	"AVAR"	1
283	"DVC"	"AVAR"	7
283	"FLPL"	"AVAR"	17
283	"FLPR"	"AVAR"	5
283	"LUAL"	"AVAR"	1
283	"LUAL"	"AVAR"	1
283	"LUAL"	"AVAR"	5
283	"LUAR"	"AVAR"	3
283	"LUAR"	"AVAR"	7
283	"PDEL"	"AVAR"	1
283	"PDER"	"AVAR"	1
283	"PHBL"	"AVAR"	6
283	"PHBR"	"AVAR"	7
283	"PLMR"	"AVAR"	1
283	"PQR"	"AVAR"	2
283	"PQR"	"AVAR"	9
283	"PVCL"	"AVAR"	2
283	"PVCL"	"AVAR"	5
283	"PVCL"	"AVAR"	4
283	"PVCR"	"AVAR"	5
283	"PVCR"	"AVAR"	7
283	"PVDL"	"AVAR"	6
283	"PVDR"	"AVAR"	9
283	"PVPL"	"AVAR"	1
283	"PVPL"	"AVAR"	1
283	"PVPR"	"AVAR"	2
283	"PVWR"	"AVAR"	1
283	"RIBR"	"AVAR"	2
283	"RICL"	"AVAR"	6
283	"RICR"	"AVAR"	5
283	"RIGL"	"AVAR"	1
283	"RMGR"	"AVAR"	1
283	"SAADR"	"AVAR"	3
283	"SAAVR"	"AVAR"	4
283	"SAAVR"	"AVAR"	9
283	"SABD"	"AVAR"	1
283	"SABVL"	"AVAR"	1
283	"SABVL"	"AVAR"	2
283	"SDQL"	"AVAR"	3
283	"SMBDL"	"AVAR"	1
283	"VA02"	"AVAR"	1
283	"VA02"	"AVAR"	1
283	"VA03"	"AVAR"	1
283	"VA03"	"AVAR"	4
283	"VA04"	"AVAR"	2
283	"VA05"	"AVAR"	1
283	"VA06"	"AVAR"	3
283	"VA08"	"AVAR"	9
283	"VA08"	"AVAR"	3
283	"VA09"	"AVAR"	4
283	"VA09"	"AVAR"	2
283	"VA10"	"AVAR"	4
283	"VA11"	"AVAR"	8
283	"VD05"	"AVAR"	1
283	"VD11"	"AVAR"	2
283	"VD13"	"AVAR"	2
283	"VD13"	"AVAR"	2
283	"ADAL"	"AVBL"	4
283	"ADAR"	"AVBL"	1
283	"ADAR"	"AVBL"	1
283	"ADLL"	"AVBL"	2
283	"ADLL"	"AVBL"	2
283	"ADLR"	"AVBL"	1
283	"AIBL"	"AVBL"	1
283	"AIBL"	"AVBL"	4
283	"AQR"	"AVBL"	1
283	"AQR"	"AVBL"	2
283	"AS03"	"AVBL"	1
283	"AS04"	"AVBL"	1
283	"AS05"	"AVBL"	1
283	"AS06"	"AVBL"	1
283	"AS09"	"AVBL"	1
283	"AS10"	"AVBL"	1
283	"ASHL"	"AVBL"	6
283	"AVAL"	"AVBL"	6
283	"AVAL"	"AVBL"	1
283	"AVAR"	"AVBL"	5
283	"AVAR"	"AVBL"	2
283	"AVAR"	"AVBL"	1
283	"AQR"	"AVBL"	1
283	"AS07"	"AVBL"	2
283	"AVBR"	"AVBL"	3
283	"DB03"	"AVBL"	1
283	"DB04"	"AVBL"	1
283	"DB05"	"AVBL"	1
283	"DB06"	"AVBL"	2
283	"DB07"	"AVBL"	2
283	"DVA"	"AVBL"	1
283	"RIBL"	"AVBL"	1
283	"RIBR"	"AVBL"	1
283	"RID"	"AVBL"	1
283	"SDQR"	"AVBL"	1
283	"SIBVL"	"AVBL"	1
283	"VB01"	"AVBL"	1
283	"VB02"	"AVBL"	3
283	"VB04"	"AVBL"	1
283	"VB05"	"AVBL"	1
283	"VB06"	"AVBL"	1
283	"VB07"	"AVBL"	2
283	"VB08"	"AVBL"	7
283	"VB09"	"AVBL"	1
283	"VB10"	"AVBL"	2
283	"VB11"	"AVBL"	2
283	"AVBR"	"AVBL"	1
283	"AVBR"	"AVBL"	1
283	"AVDL"	"AVBL"	1
283	"AVDR"	"AVBL"	2
283	"AVDR"	"AVBL"	1
283	"AVEL"	"AVBL"	1
283	"AVER"	"AVBL"	2
283	"AVFL"	"AVBL"	1
283	"AVFR"	"AVBL"	1
283	"AVG"	"AVBL"	1
283	"AVG"	"AVBL"	1
283	"AVHL"	"AVBL"	1
283	"AVHR"	"AVBL"	2
283	"AVJL"	"AVBL"	1
283	"AVJR"	"AVBL"	1
283	"AVJR"	"AVBL"	2
283	"AVKL"	"AVBL"	1
283	"AVL"	"AVBL"	1
283	"AVM"	"AVBL"	6
283	"AWBL"	"AVBL"	1
283	"DVA"	"AVBL"	1
283	"DVC"	"AVBL"	1
283	"FLPL"	"AVBL"	1
283	"FLPL"	"AVBL"	3
283	"FLPR"	"AVBL"	5
283	"PVCL"	"AVBL"	5
283	"PVCR"	"AVBL"	2
283	"PVCR"	"AVBL"	6
283	"PVNR"	"AVBL"	1
283	"PVNR"	"AVBL"	1
283	"PVPL"	"AVBL"	2
283	"PVPL"	"AVBL"	3
283	"PVPR"	"AVBL"	4
283	"PVQR"	"AVBL"	1
283	"PVR"	"AVBL"	4
283	"RIFL"	"AVBL"	10
283	"RIFR"	"AVBL"	1
283	"RIML"	"AVBL"	2
283	"RIMR"	"AVBL"	2
283	"SDQR"	"AVBL"	2
283	"SDQR"	"AVBL"	4
283	"URBL"	"AVBL"	1
283	"URXL"	"AVBL"	1
283	"URXR"	"AVBL"	1
283	"VA02"	"AVBL"	1
283	"VA07"	"AVBL"	1
283	"VA10"	"AVBL"	1
283	"VB02"	"AVBL"	1
283	"VC03"	"AVBL"	1
283	"VC04"	"AVBL"	1
283	"ADAL"	"AVBR"	2
283	"ADAL"	"AVBR"	5
283	"ADAR"	"AVBR"	5
283	"ADLR"	"AVBR"	2
283	"AIBR"	"AVBR"	3
283	"AIML"	"AVBR"	2
283	"AQR"	"AVBR"	4
283	"AS01"	"AVBR"	1
283	"AS03"	"AVBR"	1
283	"AS04"	"AVBR"	1
283	"AS05"	"AVBR"	1
283	"AS06"	"AVBR"	1
283	"AS07"	"AVBR"	1
283	"AS10"	"AVBR"	1
283	"ASHR"	"AVBR"	3
283	"AVAL"	"AVBR"	5
283	"AVAL"	"AVBR"	1
283	"AVAL"	"AVBR"	1
283	"AVAR"	"AVBR"	5
283	"AVAR"	"AVBR"	2
283	"AVBL"	"AVBR"	1
283	"AVBL"	"AVBR"	1
283	"AS06"	"AVBR"	1
283	"AS07"	"AVBR"	2
283	"AVBL"	"AVBR"	3
283	"DB01"	"AVBR"	3
283	"DB02"	"AVBR"	1
283	"DB03"	"AVBR"	1
283	"DB04"	"AVBR"	1
283	"DB05"	"AVBR"	1
283	"DB06"	"AVBR"	1
283	"DB07"	"AVBR"	1
283	"DD01"	"AVBR"	1
283	"DVA"	"AVBR"	1
283	"PVNL"	"AVBR"	2
283	"RIBL"	"AVBR"	1
283	"RIBR"	"AVBR"	1
283	"RID"	"AVBR"	2
283	"SIBVL"	"AVBR"	1
283	"VA08"	"AVBR"	1
283	"VA09"	"AVBR"	1
283	"VB02"	"AVBR"	1
283	"VB03"	"AVBR"	1
283	"VB04"	"AVBR"	1
283	"VB06"	"AVBR"	2
283	"VB07"	"AVBR"	2
283	"VB08"	"AVBR"	3
283	"VB09"	"AVBR"	6
283	"VB10"	"AVBR"	1
283	"VB11"	"AVBR"	1
283	"VD10"	"AVBR"	1
283	"AVFL"	"AVBR"	2
283	"AVFR"	"AVBR"	3
283	"AVFR"	"AVBR"	2
283	"AVG"	"AVBR"	2
283	"AVHL"	"AVBR"	1
283	"AVHR"	"AVBR"	1
283	"AVJL"	"AVBR"	4
283	"AVJR"	"AVBR"	1
283	"AVM"	"AVBR"	2
283	"AVM"	"AVBR"	4
283	"AWBR"	"AVBR"	2
283	"DA05"	"AVBR"	1
283	"FLPL"	"AVBR"	1
283	"FLPL"	"AVBR"	4
283	"FLPR"	"AVBR"	1
283	"HSNR"	"AVBR"	1
283	"PVCL"	"AVBR"	1
283	"PVCL"	"AVBR"	11
283	"PVCR"	"AVBR"	6
283	"PVNL"	"AVBR"	1
283	"PVNR"	"AVBR"	2
283	"PVPL"	"AVBR"	6
283	"PVPR"	"AVBR"	5
283	"PVR"	"AVBR"	4
283	"RIBL"	"AVBR"	1
283	"RIFL"	"AVBR"	1
283	"RIFR"	"AVBR"	3
283	"RIFR"	"AVBR"	14
283	"RIML"	"AVBR"	3
283	"RIMR"	"AVBR"	1
283	"RIMR"	"AVBR"	4
283	"RMGL"	"AVBR"	2
283	"RMGR"	"AVBR"	1
283	"SDQR"	"AVBR"	4
283	"URBR"	"AVBR"	1
283	"URXR"	"AVBR"	2
283	"URYVL"	"AVBR"	1
283	"VA04"	"AVBR"	1
283	"VA09"	"AVBR"	1
283	"VD03"	"AVBR"	1
283	"ADAL"	"AVDL"	1
283	"ADLL"	"AVDL"	1
283	"ADLR"	"AVDL"	1
283	"ADLR"	"AVDL"	4
283	"AIML"	"AVDL"	1
283	"AQR"	"AVDL"	1
283	"AS01"	"AVDL"	1
283	"AS04"	"AVDL"	1
283	"AS05"	"AVDL"	1
283	"AS10"	"AVDL"	1
283	"AS11"	"AVDL"	2
283	"ASHL"	"AVDL"	2
283	"ASHR"	"AVDL"	1
283	"ASHR"	"AVDL"	4
283	"AVAL"	"AVDL"	1
283	"AVAL"	"AVDL"	12
283	"AVAL"	"AVDL"	1
283	"AVAR"	"AVDL"	2
283	"AVAR"	"AVDL"	17
283	"AVAR"	"AVDL"	1
283	"AVBL"	"AVDL"	1
283	"ADAR"	"AVDL"	2
283	"AVM"	"AVDL"	2
283	"FLPL"	"AVDL"	1
283	"FLPR"	"AVDL"	1
283	"AVDR"	"AVDL"	2
283	"AVHL"	"AVDL"	1
283	"AVJL"	"AVDL"	1
283	"AVJR"	"AVDL"	1
283	"DA01"	"AVDL"	1
283	"DA02"	"AVDL"	1
283	"DA03"	"AVDL"	4
283	"DA04"	"AVDL"	1
283	"DA04"	"AVDL"	1
283	"DA05"	"AVDL"	1
283	"DA08"	"AVDL"	1
